item_id,timestamp,target_name,predictions,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
nordbad_sauna,2026-05-04 05:00:00+00:00,person_count,1.3302541,-0.2893033,0.27246618,0.6354499,0.9692311,1.3302541,1.8551574,2.6771355,3.9108837,6.2220106
nordbad_sauna,2026-05-04 06:00:00+00:00,person_count,3.8913982,0.93755484,1.8093953,2.4716158,3.1836605,3.8913982,4.754715,5.955719,7.782995,11.185472
nordbad_sauna,2026-05-04 07:00:00+00:00,person_count,6.2157135,1.8407884,3.0632915,4.057708,5.0673866,6.2157135,7.481451,8.924379,10.993507,14.965317
nordbad_sauna,2026-05-04 08:00:00+00:00,person_count,7.9289136,2.6718807,4.1835737,5.4191313,6.6335645,7.9289136,9.291268,10.842596,13.0117235,17.169413
nordbad_sauna,2026-05-04 09:00:00+00:00,person_count,11.260311,4.802018,6.9287124,8.45231,9.831765,11.260311,12.830876,14.595148,17.115591,21.774233
nordbad_sauna,2026-05-04 10:00:00+00:00,person_count,14.325237,6.5817866,9.2287655,11.126178,12.73901,14.325237,16.047857,18.073366,20.968945,25.919834
nordbad_sauna,2026-05-04 11:00:00+00:00,person_count,16.889748,8.344762,11.2681675,13.398421,15.162052,16.889748,18.819088,21.086891,24.33159,30.022087
nordbad_sauna,2026-05-04 12:00:00+00:00,person_count,20.78359,10.686598,14.295325,16.831633,18.819939,20.78359,22.99972,25.550253,29.161718,35.700726
nordbad_sauna,2026-05-03 13:00:00+00:00,utilization_percentage,18.763771,14.1015835,15.879901,16.956917,17.833843,18.763771,19.6832,20.832575,22.600643,25.291643
nordbad_sauna,2026-05-03 14:00:00+00:00,utilization_percentage,17.891647,12.4076,14.414257,15.734401,16.803728,17.891647,19.003815,20.446869,22.768497,26.240082
nordbad_sauna,2026-05-03 15:00:00+00:00,utilization_percentage,17.18433,10.679726,12.977818,14.618605,15.941906,17.18433,18.37545,19.824673,22.100492,25.629082
nordbad_sauna,2026-05-03 16:00:00+00:00,utilization_percentage,17.331612,10.561673,13.179824,14.754809,16.02966,17.331612,18.784477,20.3976,22.824787,26.956339
nordbad_sauna,2026-05-03 17:00:00+00:00,utilization_percentage,17.895115,10.260191,13.215134,14.965156,16.419317,17.895115,19.528303,21.311253,24.015234,28.435713
nordbad_sauna,2026-05-03 18:00:00+00:00,utilization_percentage,18.020275,9.78899,12.964239,14.899855,16.389627,18.020275,19.891098,21.787668,24.646967,29.275578
nordbad_sauna,2026-05-03 19:00:00+00:00,utilization_percentage,18.00998,8.207241,11.5066,13.912409,16.073193,18.00998,19.706778,21.462044,24.361132,29.879704
nordbad_sauna,2026-05-03 20:00:00+00:00,utilization_percentage,14.27156,5.0977597,7.735339,9.979658,12.163698,14.27156,16.444405,18.677425,22.00454,28.928446
nordbad_sauna,2026-05-03 21:00:00+00:00,utilization_percentage,3.1371493,0.16569042,0.79551554,1.4810345,2.2942927,3.1371493,4.2038436,5.616068,7.640913,11.614372
nordbad_sauna,2026-05-03 22:00:00+00:00,utilization_percentage,0.5898466,-0.13416576,0.07369423,0.2117033,0.38786554,0.5898466,0.8421736,1.268153,2.0978122,4.1685123
nordbad_sauna,2026-05-03 23:00:00+00:00,utilization_percentage,0.33300352,-0.038558006,0.08556223,0.1564331,0.22370672,0.33300352,0.48817015,0.78279305,1.4403327,3.2017944
nordbad_sauna,2026-05-04 00:00:00+00:00,utilization_percentage,0.37244463,0.09802389,0.20891714,0.2578268,0.30422926,0.37244463,0.46323967,0.6240468,0.97591543,2.2540553
nordbad_sauna,2026-05-04 01:00:00+00:00,utilization_percentage,0.32834768,0.061779976,0.18466854,0.22878885,0.27156878,0.32834768,0.41340542,0.5647836,0.88554144,2.1171043
nordbad_sauna,2026-05-04 02:00:00+00:00,utilization_percentage,0.307518,-0.049808025,0.09232855,0.1707468,0.23169518,0.307518,0.41686583,0.5732527,0.9166517,2.3886826
nordbad_sauna,2026-05-04 03:00:00+00:00,utilization_percentage,0.32578373,-0.10427809,0.06295395,0.17206192,0.25471926,0.32578373,0.4455037,0.6197758,1.0411353,2.4885955
nordbad_sauna,2026-05-04 04:00:00+00:00,utilization_percentage,0.35773134,-0.074706554,0.06183338,0.16173649,0.23601198,0.35773134,0.5066514,0.80721426,1.434108,2.9804938
nordbad_sauna,2026-05-04 05:00:00+00:00,utilization_percentage,0.9096308,-0.19503689,0.19001293,0.4376831,0.66467667,0.9096308,1.2648604,1.820771,2.654576,4.2240267
nordbad_sauna,2026-05-04 06:00:00+00:00,utilization_percentage,2.6527724,0.6491041,1.2443442,1.6944876,2.1762514,2.6527724,3.23431,4.047392,5.2884655,7.602579
nordbad_sauna,2026-05-04 07:00:00+00:00,utilization_percentage,4.254161,1.2747567,2.1105688,2.7883458,3.4747386,4.254161,5.113736,6.0953627,7.5048513,10.212774
nordbad_sauna,2026-05-04 08:00:00+00:00,utilization_percentage,5.4268403,1.8470402,2.879692,3.7213588,4.546876,5.4268403,6.3537207,7.4105597,8.88936,11.725992
nordbad_sauna,2026-05-04 09:00:00+00:00,utilization_percentage,7.683815,3.288309,4.7353125,5.772382,6.711599,7.683815,8.75301,9.9548645,11.671913,14.847938
nordbad_sauna,2026-05-04 10:00:00+00:00,utilization_percentage,9.782754,4.5074787,6.310318,7.6020775,8.700733,9.782754,10.959148,12.343633,14.320319,17.696863
nordbad_sauna,2026-05-04 11:00:00+00:00,utilization_percentage,11.554228,5.722377,7.717942,9.171587,10.375225,11.554228,12.871725,14.421627,16.638636,20.523823
nordbad_sauna,2026-05-04 12:00:00+00:00,utilization_percentage,14.253927,7.3469286,9.8140335,11.549258,12.910074,14.253927,15.771084,17.518038,19.991497,24.468372
nordbad_swim,2026-05-03 13:00:00+00:00,person_count,443.1603,387.59753,406.43362,420.22137,430.55923,443.1603,454.42017,466.56546,483.1877,515.4597
nordbad_swim,2026-05-03 14:00:00+00:00,person_count,458.66135,389.97903,413.4544,430.60355,443.42395,458.66135,473.43555,488.85986,513.0814,555.1002
nordbad_swim,2026-05-03 15:00:00+00:00,person_count,437.566,366.62268,392.12592,407.70215,421.9185,437.566,453.9581,470.60855,496.23535,539.3046
nordbad_swim,2026-05-03 16:00:00+00:00,person_count,355.10654,280.5425,309.5812,326.55402,340.90448,355.10654,371.6432,386.90402,409.11203,450.52554
nordbad_swim,2026-05-03 17:00:00+00:00,person_count,279.75446,212.13959,238.4307,254.24527,267.19104,279.75446,293.7409,308.44278,329.93335,369.8886
nordbad_swim,2026-05-03 18:00:00+00:00,person_count,211.67459,156.18375,175.94254,189.40294,200.88304,211.67459,222.88487,235.02264,252.01166,283.4467
nordbad_swim,2026-05-03 19:00:00+00:00,person_count,160.32675,110.32161,127.85919,139.45155,149.62248,160.32675,171.8767,183.92337,199.36087,226.07535
nordbad_swim,2026-05-03 20:00:00+00:00,person_count,113.87016,68.9929,84.351845,94.80143,104.146545,113.87016,124.41097,135.19388,149.33144,173.3529
nordbad_swim,2026-05-03 21:00:00+00:00,person_count,64.669174,33.75743,43.312073,50.099045,56.67537,64.669174,72.85075,81.85914,95.11303,118.04431
nordbad_swim,2026-05-03 22:00:00+00:00,person_count,38.905746,13.122665,20.617622,26.412048,32.40783,38.905746,45.65667,53.538254,64.474266,84.48778
nordbad_swim,2026-05-03 23:00:00+00:00,person_count,16.531342,2.362236,7.1107025,10.193199,13.000175,16.531342,20.291428,24.522293,30.391632,44.760086
nordbad_swim,2026-05-04 00:00:00+00:00,person_count,11.147919,-2.0343018,2.6390533,5.8438416,8.126343,11.147919,13.895401,17.298737,22.309044,34.77835
nordbad_swim,2026-05-04 01:00:00+00:00,person_count,8.201675,-3.414589,1.0395813,3.7195663,5.868149,8.201675,10.657234,14.014633,19.08657,31.170761
nordbad_swim,2026-05-04 02:00:00+00:00,person_count,8.623756,-3.3835526,0.86348724,3.5385056,5.878479,8.623756,11.341568,14.425491,18.841225,30.449303
nordbad_swim,2026-05-04 03:00:00+00:00,person_count,8.877472,-1.9931335,1.8998947,4.2496185,6.3937836,8.877472,11.69178,15.255409,20.687141,32.290466
nordbad_swim,2026-05-04 04:00:00+00:00,person_count,10.369209,-1.1663208,3.0367813,5.5253525,7.4795456,10.369209,13.187218,16.493309,22.390907,34.64775
nordbad_swim,2026-05-04 05:00:00+00:00,person_count,17.489395,-5.0997543,4.2974243,9.192116,13.126648,17.489395,21.448402,26.862213,34.2641,50.494972
nordbad_swim,2026-05-04 06:00:00+00:00,person_count,80.0141,43.679955,57.36782,65.41202,73.05733,80.0141,87.31085,95.392975,106.27394,125.42625
nordbad_swim,2026-05-04 07:00:00+00:00,person_count,125.60858,77.47085,95.596146,106.99012,116.52094,125.60858,134.85217,144.91959,159.0885,183.64029
nordbad_swim,2026-05-04 08:00:00+00:00,person_count,160.94386,102.92128,127.429985,141.4692,151.67287,160.94386,170.29915,181.02876,195.6222,222.24377
nordbad_swim,2026-05-04 09:00:00+00:00,person_count,211.83606,141.41258,171.10683,188.03366,200.36624,211.83606,223.77388,236.68237,254.25772,286.5448
nordbad_swim,2026-05-04 10:00:00+00:00,person_count,262.04187,182.08894,214.13174,233.60712,248.51627,262.04187,275.41107,289.90527,310.39197,347.52646
nordbad_swim,2026-05-04 11:00:00+00:00,person_count,317.62616,223.55026,260.68732,284.43826,302.17932,317.62616,333.36594,349.06366,371.03226,413.6994
nordbad_swim,2026-05-04 12:00:00+00:00,person_count,385.715,282.09424,324.21823,350.0338,367.85092,385.715,403.99905,423.97128,450.723,503.32858
nordbad_swim,2026-05-03 13:00:00+00:00,utilization_percentage,102.57611,89.71848,94.07755,97.268036,99.65993,102.57611,105.18168,107.99126,111.833824,119.29347
nordbad_swim,2026-05-03 14:00:00+00:00,utilization_percentage,106.15036,90.26227,95.69362,99.66071,102.6259,106.15036,109.56791,113.13434,118.731,128.43843
nordbad_swim,2026-05-03 15:00:00+00:00,utilization_percentage,101.23015,84.82563,90.726425,94.327675,97.61332,101.23015,105.01919,108.86798,114.787544,124.73337
nordbad_swim,2026-05-03 16:00:00+00:00,utilization_percentage,82.16261,64.91109,71.63135,75.558426,78.8782,82.16261,85.98583,89.51371,94.64638,104.216484
nordbad_swim,2026-05-03 17:00:00+00:00,utilization_percentage,64.75747,49.10432,55.192772,58.854126,61.850433,64.75747,67.993065,71.39283,76.36082,85.59423
nordbad_swim,2026-05-03 18:00:00+00:00,utilization_percentage,48.975307,36.13025,40.70525,43.821236,46.478004,48.975307,51.56918,54.376423,58.30516,65.573555
nordbad_swim,2026-05-03 19:00:00+00:00,utilization_percentage,37.0906,25.512978,29.574963,32.259136,34.613365,37.0906,39.76311,42.549206,46.118492,52.29242
nordbad_swim,2026-05-03 20:00:00+00:00,utilization_percentage,26.34116,15.957342,19.51176,21.92968,24.09176,26.34116,28.77963,31.27342,34.54252,40.093437
nordbad_swim,2026-05-03 21:00:00+00:00,utilization_percentage,14.972752,7.818115,10.03079,11.601965,13.123657,14.972752,16.865355,18.94849,22.012506,27.310574
nordbad_swim,2026-05-03 22:00:00+00:00,utilization_percentage,9.017078,3.0447674,4.782467,6.1253815,7.513712,9.017078,10.578522,12.401192,14.929542,19.554054
nordbad_swim,2026-05-03 23:00:00+00:00,utilization_percentage,3.8270912,0.54948425,1.6484375,2.3615074,3.0105743,3.8270912,4.6964912,5.6750183,7.031782,10.352869
nordbad_swim,2026-05-04 00:00:00+00:00,utilization_percentage,2.5798264,-0.4698639,0.61159134,1.3530426,1.881033,2.5798264,3.2151012,4.002241,5.1605663,8.043478
nordbad_swim,2026-05-04 01:00:00+00:00,utilization_percentage,1.8966179,-0.79089165,0.23981285,0.8598194,1.3568649,1.8966179,2.4644623,3.240839,4.4131813,7.20673
nordbad_swim,2026-05-04 02:00:00+00:00,utilization_percentage,1.9925346,-0.78489494,0.19786072,0.8166771,1.3577118,1.9925346,2.6208992,3.3339577,4.3541775,7.0364304
nordbad_swim,2026-05-04 03:00:00+00:00,utilization_percentage,2.0524864,-0.46128273,0.43896103,0.98234177,1.4781876,2.0524864,2.703331,3.5274792,4.783018,7.464737
nordbad_swim,2026-05-04 04:00:00+00:00,utilization_percentage,2.3996487,-0.26899147,0.7035217,1.2792587,1.7312679,2.3996487,3.0512695,3.8155098,5.1785583,8.012299
nordbad_swim,2026-05-04 05:00:00+00:00,utilization_percentage,4.0471554,-1.1832104,0.99222183,2.1260643,3.0372543,4.0471554,4.9634666,6.216797,7.9301834,11.687023
nordbad_swim,2026-05-04 06:00:00+00:00,utilization_percentage,18.496843,10.086069,13.2528515,15.115621,16.886208,18.496843,20.185955,22.057154,24.576023,29.009836
nordbad_swim,2026-05-04 07:00:00+00:00,utilization_percentage,29.064758,17.917034,22.113836,24.752775,26.960161,29.064758,31.205389,33.536655,36.817245,42.501354
nordbad_swim,2026-05-04 08:00:00+00:00,utilization_percentage,37.26486,23.819962,29.49819,32.75157,35.11633,37.26486,39.43265,41.91861,45.299538,51.466736
nordbad_swim,2026-05-04 09:00:00+00:00,utilization_percentage,49.04946,32.73018,39.611267,43.534172,46.39209,49.04946,51.81472,54.804123,58.87416,66.351425
nordbad_swim,2026-05-04 10:00:00+00:00,utilization_percentage,60.645935,42.1215,49.54603,54.058678,57.51285,60.645935,63.74221,67.09816,71.84002,80.435036
nordbad_swim,2026-05-04 11:00:00+00:00,utilization_percentage,73.52075,51.731514,60.33663,65.83722,69.94493,73.52075,77.16429,80.79714,85.88031,95.75386
nordbad_swim,2026-05-04 12:00:00+00:00,utilization_percentage,89.28371,65.301926,75.05839,81.031746,85.15194,89.28371,93.51409,98.13493,104.32325,116.493065
olympia-schwimmhalle_swim,2026-05-03 13:00:00+00:00,person_count,254.29211,213.66664,228.02121,237.10452,245.2752,254.29211,262.83224,274.89716,295.1137,336.3002
olympia-schwimmhalle_swim,2026-05-03 14:00:00+00:00,person_count,253.1875,199.08664,217.80377,230.3854,241.33441,253.1875,264.22516,279.96564,308.2243,361.29553
olympia-schwimmhalle_swim,2026-05-03 15:00:00+00:00,person_count,240.80566,177.51999,199.1828,213.90665,227.47543,240.80566,252.73102,268.96115,298.25345,354.60828
olympia-schwimmhalle_swim,2026-05-03 16:00:00+00:00,person_count,224.53741,154.6419,180.21588,195.99556,210.33064,224.53741,240.67621,259.5214,289.74628,350.52838
olympia-schwimmhalle_swim,2026-05-03 17:00:00+00:00,person_count,208.31586,132.69429,159.0878,176.70164,192.80286,208.31586,225.66339,246.52365,279.6115,342.24896
olympia-schwimmhalle_swim,2026-05-03 18:00:00+00:00,person_count,190.41464,116.95018,141.04427,158.05634,173.90053,190.41464,209.09012,232.50778,271.55078,340.05988
olympia-schwimmhalle_swim,2026-05-03 19:00:00+00:00,person_count,162.14296,88.42049,112.78782,130.75334,146.4432,162.14296,180.82428,206.65634,249.49738,320.59515
olympia-schwimmhalle_swim,2026-05-03 20:00:00+00:00,person_count,125.67941,57.327602,76.45543,92.726456,108.500015,125.67941,145.31918,171.90933,219.76176,304.4809
olympia-schwimmhalle_swim,2026-05-03 21:00:00+00:00,person_count,79.81758,23.741112,35.5766,49.254166,64.255424,79.81758,99.06706,124.77571,167.2787,255.4538
olympia-schwimmhalle_swim,2026-05-03 22:00:00+00:00,person_count,44.383686,7.818367,15.360893,23.606651,33.075066,44.383686,61.25036,84.73668,126.320175,215.31882
olympia-schwimmhalle_swim,2026-05-03 23:00:00+00:00,person_count,21.041008,3.4445648,7.86705,11.367981,15.368614,21.041008,29.440128,43.093086,70.773895,138.27032
olympia-schwimmhalle_swim,2026-05-04 00:00:00+00:00,person_count,13.414642,1.4914398,4.517441,6.894058,9.293793,13.414642,19.81092,30.161575,51.952084,113.302925
olympia-schwimmhalle_swim,2026-05-04 01:00:00+00:00,person_count,11.290413,0.7221222,3.6930313,5.69503,7.8439865,11.290413,16.828651,25.946007,45.56455,103.96857
olympia-schwimmhalle_swim,2026-05-04 02:00:00+00:00,person_count,12.191101,0.65192413,3.6350632,5.7922745,8.33197,12.191101,17.76577,26.448936,44.4139,105.315155
olympia-schwimmhalle_swim,2026-05-04 03:00:00+00:00,person_count,12.510132,1.0437393,4.4919434,6.5299454,8.84668,12.510132,18.337479,27.820126,47.770336,107.161766
olympia-schwimmhalle_swim,2026-05-04 04:00:00+00:00,person_count,15.776596,2.4225922,6.0977325,8.697655,11.37281,15.776596,22.462654,34.052986,57.439613,115.88122
olympia-schwimmhalle_swim,2026-05-04 05:00:00+00:00,person_count,30.573395,4.197647,12.152046,18.002441,23.593346,30.573395,41.56303,58.176273,85.18172,135.66125
olympia-schwimmhalle_swim,2026-05-04 06:00:00+00:00,person_count,61.9617,25.266945,36.188187,44.267918,52.55089,61.9617,74.97456,92.6528,121.02519,182.49606
olympia-schwimmhalle_swim,2026-05-04 07:00:00+00:00,person_count,97.42051,48.48904,63.9039,75.02232,85.497,97.42051,112.67227,132.24434,164.11134,234.52237
olympia-schwimmhalle_swim,2026-05-04 08:00:00+00:00,person_count,136.23944,73.53105,94.879715,109.49031,122.42895,136.23944,153.59494,175.98648,211.39795,287.51816
olympia-schwimmhalle_swim,2026-05-04 09:00:00+00:00,person_count,167.445,96.55877,120.926285,137.19986,151.67935,167.445,187.0404,211.39682,250.03296,326.5858
olympia-schwimmhalle_swim,2026-05-04 10:00:00+00:00,person_count,182.42795,109.173416,134.08817,151.1347,166.30421,182.42795,202.38028,227.70728,269.88763,348.13135
olympia-schwimmhalle_swim,2026-05-04 11:00:00+00:00,person_count,191.84692,113.18902,140.34074,159.59598,175.72318,191.84692,211.7825,238.17831,281.6073,360.34027
olympia-schwimmhalle_swim,2026-05-04 12:00:00+00:00,person_count,206.77388,126.0299,154.57365,174.31223,190.4118,206.77388,226.72983,252.68253,295.21906,376.7971
olympia-schwimmhalle_swim,2026-05-03 13:00:00+00:00,utilization_percentage,26.532673,22.292252,23.789467,24.737415,25.590843,26.532673,27.424973,28.686611,30.80323,35.118572
olympia-schwimmhalle_swim,2026-05-03 14:00:00+00:00,utilization_percentage,26.42097,20.775213,22.72769,24.040173,25.182877,26.42097,27.575,29.221622,32.17966,37.73943
olympia-schwimmhalle_swim,2026-05-03 15:00:00+00:00,utilization_percentage,25.128147,18.51627,20.77953,22.31767,23.735165,25.128147,26.37473,28.072178,31.13771,37.04095
olympia-schwimmhalle_swim,2026-05-03 16:00:00+00:00,utilization_percentage,23.435602,16.13643,18.806572,20.454132,21.951174,23.435602,25.122301,27.092194,30.253078,36.61767
olympia-schwimmhalle_swim,2026-05-03 17:00:00+00:00,utilization_percentage,21.736473,13.842796,16.597343,18.435759,20.116554,21.736473,23.548412,25.72837,29.187809,35.745556
olympia-schwimmhalle_swim,2026-05-03 18:00:00+00:00,utilization_percentage,19.868607,12.200351,14.715375,16.49104,18.144558,19.868607,21.818762,24.264683,28.34504,35.51366
olympia-schwimmhalle_swim,2026-05-03 19:00:00+00:00,utilization_percentage,16.911694,9.216815,11.760016,13.635332,15.272941,16.911694,18.862562,21.561825,26.042614,33.48055
olympia-schwimmhalle_swim,2026-05-03 20:00:00+00:00,utilization_percentage,13.112793,5.976305,7.9735,9.672221,11.318718,13.112793,15.163559,17.939692,22.942265,31.800087
olympia-schwimmhalle_swim,2026-05-03 21:00:00+00:00,utilization_percentage,8.317027,2.470408,3.7012691,5.1263905,6.6913996,8.317027,10.32861,13.015686,17.462662,26.687813
olympia-schwimmhalle_swim,2026-05-03 22:00:00+00:00,utilization_percentage,4.620404,0.8129072,1.5965042,2.4545226,3.4408407,4.620404,6.382318,8.835639,13.180347,22.484566
olympia-schwimmhalle_swim,2026-05-03 23:00:00+00:00,utilization_percentage,2.1925511,0.3617592,0.8220091,1.1861839,1.602128,2.1925511,3.0677881,4.4922557,7.3831472,14.435339
olympia-schwimmhalle_swim,2026-05-04 00:00:00+00:00,utilization_percentage,1.4010954,0.16086578,0.47567463,0.7228136,0.97219753,1.4010954,2.0675006,3.1464124,5.421031,11.83063
olympia-schwimmhalle_swim,2026-05-04 01:00:00+00:00,utilization_percentage,1.1802254,0.08079243,0.3896551,0.59787273,0.8213968,1.1802254,1.7572579,2.7074947,4.75554,10.857265
olympia-schwimmhalle_swim,2026-05-04 02:00:00+00:00,utilization_percentage,1.275073,0.07417297,0.38429356,0.6087246,0.87306404,1.275073,1.8560328,2.76155,4.6387033,11.0003605
olympia-schwimmhalle_swim,2026-05-04 03:00:00+00:00,utilization_percentage,1.3104534,0.11491203,0.47444916,0.68704987,0.928648,1.3104534,1.9177566,2.907105,4.9933124,11.197701
olympia-schwimmhalle_swim,2026-05-04 04:00:00+00:00,utilization_percentage,1.6538119,0.25924873,0.64222145,0.9135704,1.1932764,1.6538119,2.352693,3.5646043,6.011877,12.12251
olympia-schwimmhalle_swim,2026-05-04 05:00:00+00:00,utilization_percentage,3.2046504,0.44753933,1.2787256,1.8901668,2.4744978,3.2046504,4.355149,6.0934544,8.921744,14.217495
olympia-schwimmhalle_swim,2026-05-04 06:00:00+00:00,utilization_percentage,6.462579,2.6336603,3.7725663,4.6154714,5.4795036,6.462579,7.8242207,9.673764,12.642333,19.076687
olympia-schwimmhalle_swim,2026-05-04 07:00:00+00:00,utilization_percentage,10.153578,5.0457716,6.654446,7.815067,8.908452,10.153578,11.747963,13.795097,17.130642,24.50387
olympia-schwimmhalle_swim,2026-05-04 08:00:00+00:00,utilization_percentage,14.211107,7.6640077,9.892399,11.417672,12.768542,14.211107,16.025705,18.367756,22.074343,30.049072
olympia-schwimmhalle_swim,2026-05-04 09:00:00+00:00,utilization_percentage,17.458393,10.059532,12.602133,14.300447,15.812073,17.458393,19.50534,22.050838,26.091599,34.10709
olympia-schwimmhalle_swim,2026-05-04 10:00:00+00:00,utilization_percentage,19.012468,11.371681,13.969741,15.747713,17.33026,19.012468,21.095142,23.74099,28.150974,36.34313
olympia-schwimmhalle_swim,2026-05-04 11:00:00+00:00,utilization_percentage,19.99564,11.794565,14.6250305,16.632313,18.31383,19.99564,22.075825,24.83102,29.367634,37.603275
olympia-schwimmhalle_swim,2026-05-04 12:00:00+00:00,utilization_percentage,21.554665,13.1332855,16.109499,18.167828,19.847214,21.554665,23.637981,26.34834,30.794956,39.331024
prinzregentenstadion_sauna,2026-05-03 13:00:00+00:00,person_count,3.7138093e-09,-2.096391e-08,-1.0846842e-08,-5.305693e-09,8.5510776e-10,3.7138093e-09,7.92515e-09,1.1297164e-08,1.3860655e-08,2.2960167e-08
prinzregentenstadion_sauna,2026-05-03 14:00:00+00:00,person_count,4.6589133e-09,-2.4469447e-08,-8.865848e-09,-1.3305479e-09,2.8406828e-09,4.6589133e-09,7.638587e-09,1.2139877e-08,1.40846845e-08,2.7754481e-08
prinzregentenstadion_sauna,2026-05-03 15:00:00+00:00,person_count,3.2386114e-09,-1.7133782e-08,-5.645822e-09,-3.7212018e-09,6.428966e-10,3.2386114e-09,6.699083e-09,7.600179e-09,8.124552e-09,1.8616609e-08
prinzregentenstadion_sauna,2026-05-03 16:00:00+00:00,person_count,9.852694e-10,-8.53818e-09,-1.0308809e-09,1.9863247e-10,-5.649775e-10,9.852694e-10,3.84578e-09,1.0323042e-08,1.6493123e-08,3.0223177e-08
prinzregentenstadion_sauna,2026-05-03 17:00:00+00:00,person_count,1.2687663e-09,-2.4796217e-08,-6.4011365e-09,-3.302549e-09,-9.196973e-10,1.2687663e-09,4.511265e-09,9.078031e-09,1.1656258e-08,3.1039e-08
prinzregentenstadion_sauna,2026-05-03 18:00:00+00:00,person_count,3.3556342e-09,-1.7047299e-08,-3.3440533e-09,-3.602891e-09,-1.1264486e-09,3.3556342e-09,5.6220504e-09,1.2305541e-08,1.8896044e-08,2.9990158e-08
prinzregentenstadion_sauna,2026-05-03 19:00:00+00:00,person_count,4.8746265e-09,-1.4470177e-08,-9.6293045e-09,-1.3296027e-09,1.3934681e-09,4.8746265e-09,7.0418142e-09,1.39094e-08,2.121846e-08,2.7918409e-08
prinzregentenstadion_sauna,2026-05-03 20:00:00+00:00,person_count,4.0182235e-09,-1.8101385e-08,-1.0289626e-08,-5.6649747e-09,-4.4190324e-10,4.0182235e-09,1.1513161e-08,2.2049518e-08,3.2187792e-08,4.2167997e-08
prinzregentenstadion_sauna,2026-05-03 21:00:00+00:00,person_count,5.668146e-09,-2.1215318e-08,-9.704625e-09,-4.127505e-09,2.6388094e-10,5.668146e-09,1.3269632e-08,1.8445283e-08,2.2868749e-08,3.5331443e-08
prinzregentenstadion_sauna,2026-05-03 22:00:00+00:00,person_count,5.774885e-09,-1.0579854e-08,-2.8545688e-09,-4.6834305e-09,1.6760826e-09,5.774885e-09,1.1233769e-08,1.5321762e-08,2.0388741e-08,3.385784e-08
prinzregentenstadion_sauna,2026-05-03 23:00:00+00:00,person_count,6.1287713e-09,-1.05173275e-08,-4.0378034e-09,4.376492e-09,5.370774e-09,6.1287713e-09,1.1467048e-08,1.5023613e-08,2.2287447e-08,2.6392854e-08
prinzregentenstadion_sauna,2026-05-04 00:00:00+00:00,person_count,8.037608e-09,-9.825384e-09,-2.5451694e-09,5.3323806e-10,5.7363585e-09,8.037608e-09,9.886831e-09,1.7597463e-08,2.793386e-08,4.4084782e-08
prinzregentenstadion_sauna,2026-05-04 01:00:00+00:00,person_count,8.416696e-09,-2.169553e-08,-5.6284297e-09,-1.895984e-09,4.892894e-09,8.416696e-09,1.2665769e-08,1.9322018e-08,2.6187895e-08,4.0563727e-08
prinzregentenstadion_sauna,2026-05-04 02:00:00+00:00,person_count,9.916356e-09,-7.672746e-09,1.4070515e-09,3.6511394e-09,6.9367703e-09,9.916356e-09,1.4569656e-08,2.0262314e-08,2.6477977e-08,4.528221e-08
prinzregentenstadion_sauna,2026-05-04 03:00:00+00:00,person_count,5.6405205e-09,-1.4853394e-08,-9.7287085e-09,-3.1956076e-09,2.7855345e-09,5.6405205e-09,1.3450564e-08,1.9146382e-08,2.8917768e-08,4.4520867e-08
prinzregentenstadion_sauna,2026-05-04 04:00:00+00:00,person_count,8.2723295e-09,-1.1110778e-08,1.9197723e-09,1.4222133e-09,6.831568e-09,8.2723295e-09,1.3624474e-08,2.1114863e-08,2.8429431e-08,4.4876206e-08
prinzregentenstadion_sauna,2026-05-04 05:00:00+00:00,person_count,1.8693527e-08,-3.6495333e-08,-1.8457296e-08,-3.6940258e-09,9.463295e-09,1.8693527e-08,2.8085074e-08,3.9064368e-08,5.5822085e-08,1.3357388e-07
prinzregentenstadion_sauna,2026-05-04 06:00:00+00:00,person_count,1.7903954e-08,-7.0785276e-08,-2.4706933e-08,-7.998105e-10,1.0881919e-08,1.7903954e-08,2.4047479e-08,3.501736e-08,5.0314934e-08,1.4242772e-07
prinzregentenstadion_sauna,2026-05-04 07:00:00+00:00,person_count,1.2615456e-08,-6.742216e-08,-2.1032186e-08,-9.323331e-09,3.4052599e-09,1.2615456e-08,1.9669582e-08,3.018829e-08,4.5334588e-08,1.3181517e-07
prinzregentenstadion_sauna,2026-05-04 08:00:00+00:00,person_count,9.978191e-09,-8.26886e-08,-3.848577e-08,-1.4322637e-08,1.0284129e-10,9.978191e-09,1.5803177e-08,2.6985811e-08,3.752209e-08,1.3383683e-07
prinzregentenstadion_sauna,2026-05-04 09:00:00+00:00,person_count,1.4941268e-08,-6.6631834e-08,-2.5187084e-08,-9.961483e-09,3.3110799e-09,1.4941268e-08,1.9150216e-08,2.7621263e-08,4.786353e-08,1.7428603e-07
prinzregentenstadion_sauna,2026-05-04 10:00:00+00:00,person_count,1.775613e-08,-7.35715e-08,-2.995257e-08,-1.457564e-08,4.6656656e-09,1.775613e-08,2.168088e-08,3.531648e-08,4.300769e-08,1.3968899e-07
